Unnamed: 0,레시피일련번호,조리순서,레시피제목,요리명,등록자ID,등록자명,조회수,추천수,스크랩수,요리방법별명,요리상황별명,요리재료별명,요리종류별명,요리소개,요리재료내용,요리인분명,요리난이도명,요리시간명,최초등록일시
928,6865915,"[조리순서]
1.연근 400그램을 준비하여 손질을 합니다.연근손질법 참고 하세요.http://www.10000recipe.com/recipe/ @6865796 계량은 계량컵과 밥숟가락입니다.연근 손질법 레시피
2.삶아둔 연근을 씻어 팬에 담은후 물을 넣어 줍니다.삶은 연근400g, 물100cc
3.양조간장을 넣어 잘 섞은후 중불에서 졸여 줍니다.(갈색이 나도록 합니다.)* 양조간장 대신 진간장 대체 가능합니다.양조간장50cc중불눌러붙지 않게 주의하면서 국물이 자작해질때까지 졸려 줍니다.
4.국물이 없으지면 쌀엿 + 물엿을 넣어 줍니다.* 입맛에 따라 쌀엿과 물엿 양을 조절 합니다.쌀엿4숟가락, 물엿4숟가락
5.물엿을 넣어 국물이 생겼 자작해질때까지 졸여 줍니다.(타지 않도록 주걱으로 저어 주며 졸여 줍니다.)약불연근조림이 탈수 있으므로 주걱으로 저어 주면서 졸여 줍니다.
6.국물이 자작해지면서 연근이 쫀득해지면 올리고당을 넣어 윤기를 내면서 약약불에서 졸여 줍니다.올리고당2숟가락약약불올리고당을 넣어 윤기를 내어 줍니다.
7.맛을 보아 참깨를 넣어 마무리합니다.* 입맛에 따라 참기름을 넣지만 두고 먹을거라 생략했어요.(바로 먹을것은 참기름을 조금 넣어도 무방합니다.)참깨2숟가락
8.접시에 담아요.",연근조림 쫀득하게 밑반찬으로 굿~,연근조림,psastar629,엄마의집밥이야기,37707,22,568,조림,일상,채소류,밑반찬,올해엔 연근이 아주 초저렴한 식재료인것 같아요.  건강에도 좋은 연근~~ (기침  가래  코피멈춤  흡연해독 등등~~)  달큰하면서도 쫀득하게 만들어 두면 든든한 밑반찬으로도 아주 좋아요.  7살 비염으로 고생하는 울 아들램을 위한 밑반찬??? 만들어 볼까요?  4인가족 2~3일 밑반찬 기준입니다.,[재료] 연근 400g| 물 100cc| 양조간장(진간장) 50cc| 물엿 4숟가락| 쌀엿 4숟가락| 올리고당 2숟가락| 참깨 2숟가락,6인분이상,아무나,60분이내,20170226150426
929,6794253,"[조리순서]
1.볶아줄 야채들을 깨끗이 씻어 준비해주세요.
2.기름 살짝 두르시고 팬을 예열한다음.
3.돼지고기를 신나게 볶아주세요. 약간 볶아졌다 싶으면 설탕 2스푼을 넣어주세요. (설탕을 먼저 넣으면 양념이 쉽게 잘 밴다고 하네요.)
4.어느정도 설탕이 흡수되면 양념장을 넣어주세요.
5.양념이 잘 밸 수 있게 잘 볶아주세요.
6.양념이 어느정도 스며들면 여러 야채들을 넣어주세요. 마지막에 넣는 이유는 아삭한 식감이 살아있는 야채를 맛볼 수 있기 때문이예요.
7.빠르게 볶아주세요.
8.전 후추를 살짝 뿌리고, 파, 청양고추는 마지막에 볶아주었어요.",재우지않고 만드는 백종원 제육볶음,제육볶음,hyeun5538,귀요미암사자v,29308,22,644,볶음,초스피드,돼지고기,메인반찬,재우지않고 만드는 백종원 제육볶음을 소개합니다~,[재료] 제육볶음용 고기 500g| 양배추| 양파| 당근| 버섯| 파| 청양고추 [양념] 설탕 3큰술| 후춧가루| 참기름 [본 양념] 고추장 4큰술| 굴소스 1큰술| 간장 2큰술| 다진 마늘 2큰술,2인분,초급,30분이내,20150526161013
930,6857617,"[조리순서]
1.삼겹살 용 돼지고기는 먹기 좋은 크기로 잘라주세요.
2.파 기름용 파1대는 송송썰고
3.양배추는 듬성듬성 크게 썰어주세요.
4.대파 1대, 당근 1/3개 양파 1개, 애호박 1/3개는 고기와 비슷한 크기로 썰고홍고추1개, 청양고추 1개는 송송썰어주세요.
5.그런다음 커다란 보울 양배추와 썰어놓은 채소를 넣고 잘 섞어주세요. 이때 붙어 있는 양파는 다 떼어주면서 골고루 섞어주세요.
6.준비가 되었으면 커다란 팬에 삽겹살을 예쁘게 편다음 익혀주세요.
7.삼겹살이 어느정도 익어가면 뒤집고 송송썬 파를 넣고 볶아주세요.
8.삼겹살이 잘 구워지고 파기름이 나왔을 때 설탕 1큰술을 넣고 잘섞다가
9.삼겹살이 탈것 같을 때 물 1/2컵을 넣어주세요.
10.그리고 불을 살짝 줄이고 고추장 1/2큰술, 고춧가루 2큰술, 간마늘1큰술, 간장3큰술 넣기 시작 합니다.
11.그런 다음 바로 채소를 넣고
12.채소와 함께 볶은 후 참기름 약간 넣어주면 끝!",냉동삼겹살 구제하기  백선생 제육볶음 레시피♩,제육볶음,31010774,꽃라라,22331,22,563,볶음,일상,돼지고기,메인반찬,집에는 고기를 너무너무 좋아하는 남편이 있어서 늘 고기 요리를 해먹는 답니다.  어느날 문뜩 백주부가 만드는 제육볶음이 너무나도 맛있어 보여서  집에 있는 고기랑 채소들을 이용하여 만들어 보았어요 ! 요즘에 집에 고기랑 채소들이 가득가득 해서 진짜 너무너무 많거든용~  그래서 맛있게 만들어 먹을 수 있게되었답니다. ,[재료] 돼지고기(삼겹살) 4-5줄| 양배추 1/6개| 대파 2대| 당근 1/3개 양파1개| 양파 1개| 애호박 1/3개| 홍고추 1개| 청양고추 1개| 설탕 1큰술| 물 1/2컵 [양념] 고추장 1/2큰술| 고춧가루 2큰술| 간마늘 1큰술| 간장 3큰술| 참기름 약간,2인분,아무나,30분이내,20160928153349
931,6866034,"[조리순서]
1.물2컵에 소금을 넣고 끓여주세요
2.깨끗이 손질된 콩나물을 8분정도 중불에서 끓여주세요
3.분량의 양념을 모두 섞어주세요
4.식힌 콩나물에 양념을 묻히면 끝입니다^^",매콤한 콩나물무침 만들기,콩나물무침,19656756,곰또리,6810,22,100,무침,일상,채소류,밑반찬,밥과 정말 잘어울려요^^,[재료] 콩나물 340g [양념] 소금 0.5숟갈| 고춧가루 2숟갈| 다진마늘 0.5숟갈| 통깨 0.5숟갈| 참기름 1숟갈| 콩나물 우린물 2숟갈| 물 2컵| 소금 0.3숟갈,4인분,아무나,15분이내,20170228132953
932,6850992,"[조리순서]
1.팔팔 끓는 물에 메추리알은 판 째 넣어 주세요.
2.바로 오그라드는 판은 꺼내 버려주시고, 약 15분 정도 삶아 주세요.
3.잘 삶아진 메추리알은 바로 찬 물에 담궈 주었다가 물기를 빼 준비해주세요.인내심을 가지고) 하나 씩 껍질을 벗겨 주세요.^^(원래, 요런 거 잘 못하는 성격인데 정말 찬찬히 마음을 다잡아가며 정성껏 껍질 벗기기를 해봤어요.)
4.껍질을 벗겨준 메추리알은 찬물에 두 세 번 씻어주세요. 그렇게 해주면, 위에 보이는 껍질 잔여물이 깨끗이 떨어져 나간답니다.
5.분량의 간장과 물을 넣어 소스 준비를 시작해주세요.
6.양파(1/2개)와 대파 그리고 마늘도 넣어주세요. 통후추도 몇 알 넣어주시고 미림도 넣어 주세요. 설탕, 올리고당, 매실청도 넣어 주시고요.
7.장조림 소스가 끓을 때, 메추리알을 넣어주세요. 강 불에서 팍팍 졸여 주세요.
8.소스가 반 정도로 줄어들었을 때, 양파를 추가해주세요.
9.청양 고추도 넣어주시고 5분 정도 끓이고, 간을 본 후 불에서 내려 주세요.",[왕초보요리] 메추리알 장조림 만들기 해보아요,메추리알장조림,tc3mom,아베크,17693,22,347,조림,일상,달걀/유제품,밑반찬,오늘 두 번째로 선택한 메추리알 장조림 역시 누구나 따라 만들기 쉬운 밑반찬이랍니다. 착한 가격의 재료인 메추리알과 간장을 이용한 장조림  지금부터 만들기를 시작해볼게요.,[메추리알 장조림 재료] 메추리알 2판| 대파 1대| 양파 1개(대)| 마늘 7-8쪽| 통후추 10알. [소스 양념] 진간장 180ml| 물 360ml| 설탕 1큰술| 매실청 1큰술| 올리고당 적당량(간봐서)| 미림 2큰술.,4인분,초급,60분이내,20160615070218
933,6870393,"[조리순서]
1.어묵은 길게 썰어서 따뜻한물에 잠시 담가주세요(양파는 채썰어 준비~)물을 끓여 데치면 금방 불어서 저는 따뜻한 물에 담가 기름빼요~
2.양념장 재료를 미리 만들어 섞어주세요~
3.팬에 식용유를 약간 두르고 다진마늘을 넣어요
4.대파도 한줌 넣고 파기름을 내줘요
5.다진마늘이 하얗게 되면~
6.양파를 넣고
7.물기를 뺀 오뎅도 넣어서 잠시 기름에 볶아주세요
8.적당히 익어가면 재료들을 한켠에 밀어두고 양념장을 팬에 부어주세요간장을 팬에 부어 조금 끓게 하면 좀 더 감칠나요~
9.오뎅이 간장에 잘 볶아지면 참기름을 휘~ 둘러주세요
10.마지막으로 통깨를 뿌려주면
11.초간단 오뎅볶음 완성!",초간단 어묵볶음 만들기~,어묵볶음,ballhk,춤추는곰,13078,22,215,볶음,일상,가공식품류,밑반찬,저렴하고 간단하게 만들수 있는 밑반찬의 종류가 몇가지 있는데 볶은 반찬들이 많지요! 그 중 빠지면 섭섭한 오뎅볶음!,[재료] 오뎅 넓직한것 4장| 양파 1/2개| 대파 1줌| 다진마늘 1T| 참기름 1T| 식용유 약간| 통깨 2꼬집 [양념장] 간장 1T| 맛술 1T| 설탕 0.5T| 올리고당 0.5T| 후추 약간,2인분,아무나,5분이내,20170526232252
934,6862672,"[조리순서]
1. 삼계탕 만들기 닭을 깨끗이 씻어서 준비 합니다
2.통마늘도 까서 세척 냄비에 닭, 마늘넣어 줍니다
3.시중에 판매하는 건강 백숙 티백 ( 티백이 없으신 분들은 대추, 황기 등등 따로 구매하셔도 좋습니다 )을 함께 넣고 물을 잠길 정도 부어 줍니다
4.티백에 물을 충분히 적셔줍니다
5.뚜껑을 닫고 40-50분 끓여 줍니다( 많이 끓을 수록 육수가 진해 집니다 )
6.끝! 정말 쉽죠?
7.백숙으로 살코기 먹고 국물도 맛있습니다일부의 살코기는 닭죽을 위해 남겨 둡니다
8. 영양 닭죽 만들기백숙 끓인 육수와 남은 살코기를 넣고 끓여 줍니다
9.당근, 표고버섯, 호박 잘게 썰어 줍니다
10.육수에 야채를 넣고 끓여 줍니다
11.공기밥 2공기를 넣고 약한 불로 살살 저어서 끓여 줍니다
12.맛있는 영양죽이 완성 ♥",영양만점 삼계탕 닭백숙  닭죽 만들기 ♥,삼계탕,92959040,Seri Kim,27344,22,335,끓이기,영양식,닭고기,국/탕,주말에 남편이 닭백숙을 만들어 주었어요 ♥ 양계장을 하는 시댁에서 가져온 삼계탕용 닭이 있었거든요 해달라고 노래를 며칠 불렀더니 드디어 만들어 주었답니다 ㅎㅎ 직접 키운 닭이라 쫀듯하니 맛도 좋고 영양 가득한 식사를 했답니다. 요즘 시중에서 쉽게 찾을 수 있는 삼계탕 용 티백을 구입하여서  1시간 정도 푹 익히면 끝인 초간단 레시피입니다 ㅎ 다음날 죽도 만들어 먹었답니다 :),[삼계탕] 생닭(삼계탕용) 2마리| 시중에 판매하는 삼계탕용 티백 1개| 마늘 원하는만큼 [영양닭죽] 당근 1/3개| 표고버섯 5개| 호박 1/3개| 공깃밥 2공기,4인분,초급,60분이내,20161215135431
935,6832584,"[조리순서]
1.국간장 없으면 까나리or멸치액젓or 일반간장으로 대체가능
2.- 미역은 찬물에 15분정도 불려준다.
3.- 불린미역에 물기를 빼주고, 주방용가위 나 칼로 먹기좋게 잘게 잘라주곰 (자른미역 불린경우에는 자를필요없음) - 참기름 1숟가락과 다진마늘 1숟가락을 넣고 1분간 중불에서 휙휙 볶아준다.
4.- 이후에 물 600미리 정도 넣고, 다시다 1숟가락 넣고 팔팔 끓여준후 국간장 1숟가락 넣어주면 맛있는 미역국 완성!",7. 맛있는 미역국 레시피 <미역활용요리 1탄>,미역국,engenim,꼬마마로,12726,22,223,끓이기,일상,건어물류,국/탕,가장 간편하고 맛있는 미역국 끓이기에 도전해봤습니다. 해외에 장기간 체류할때는 무게는 적게 나가는데 무진장 많이 먹을수 있는 미역이 최고인것 같습니다ㅋㅋ,[재료] 미역 1줌| 다시다 1숟가락| 참기름 1숟가락| 다진마늘 1숟가락| 국간장 1숟가락,4인분,아무나,15분이내,20150823025520
936,6071369,"[조리순서]
1.돼지고기는 청주를 뿌려 10 ~ 20분정도 재워 누린내를 제거한 후 채소와 고춧가루 2큰술, 고추장 1큰술 반, 설탕 1작은술, 물엿 1 큰술, 간장 1큰술 반, 다진마늘 1큰술 참기름 1큰술, 후춧가루 조금, 소금 조금 넣고 버무려 20분정도 재웠다가 볶아 줍니다.
2.센불 - 중불로 불조절해 고기를 볶아 줍니다.
3.고기를 재우는 동안 파채를 준비해 찬물에 담궈 물기를 제거한 후
4.고기를 볶기 시작할 무렵 고춧가루 조금, 참기름 조금, 통깨 조금, 식초 조금, 설탕 조금을 넣고 살짝 버무려 준비합니다.
5.느타리버섯이 듬뿍 든 제육볶음과 새콤달콤 파채무침이 함께한 제육볶음이예요 제육볶음 맛있게 만드는법 간단하죠^",제육볶음 ,제육볶음,min9640,민쿡스,44289,22,1730,볶음,일상,돼지고기,메인반찬,새콤달콤한 파채를 곁들여 먹는 제육볶음 만드는 법을 소개해 보려고 해요~ 돼지고기와 함께 먹는 파채... 생각만해도 군침이 마구 돌아요~~,[재료] 목살 210g| 양파 1개| 청양고추 1개| 대파 1대| 느타리버섯 50g [양념] 청주 1큰술| 식용유 조금| 고춧가루 2큰술| 고추장 1+1/2큰술| 설탕 1작은술| 물엿 1큰술| 간장 1+1/2큰술| 다진마늘 1큰술| 참기름 1큰술| 후춧가루 조금| 소금 조금 [파채무침] 대파 2대| 고춧가루 조금| 참기름 조금| 통깨 조금| 식초 조금| 설탕 조금,2인분,중급,60분이내,20140707082017
937,1434375,"[조리순서]
1.무는 깍뚝썰어 굵은 소금을 뿌려 30분 정도 절여 주세요.
2.믹서 볼에 양파,마늘을 넣고 액젖을 넣은 뒤 갈아주세요.
3.소금에 절여 씻은 무에 고추가루, 삼성당 약간, 통깨, 갈아 둔 양파-마늘을 넣어 고루 섞어 주세요.간을 본 뒤 액젓, 소금으로 마무리 간을 합니다.
4.마지막으로 잘게 썰어 둔 잔파를 넣어 한번 더 섞어 줍니다.",깍두기 ,깍두기,sayfanta,유자차,66441,22,346,절임,일상,채소류,김치/젓갈/장류,아삭아삭 매콤한 깍두기를 소개합니다~,[재료] 무| 양파| 마늘 [양념] 액젓| 굵은소금| 고추가루| 삼성당| 통깨| 잔파,6인분이상,초급,60분이내,20090912005039
938,6841026,"[조리순서]
1.뼈없이 발라져있는 닭다리살과 500g
2.닭안심500g을 준비한다.
3.닭다리살의 닭껍질을 제거하고 먹기좋게 자른다.
4.깨끗히 씻은 닭을 냄새제거를 위해 우유에 20분정도 담가논다.
5.고구마,감자,양파,당근을 나박썰기로 썰어준다.
6.우유에 담가놓은 닭을 한번헹군뒤 양념을 부어준다. 이때 양념은 다붓지않고 끓여가면서 간을 조절해야한다.
7.뼈없는 닭을 손질한것이므로 부재료들(표고,파제외)도 다같이붓고 같이 끓여준다.
8.고구마가 익을때까지 쎈불에 끓여줌
9.대파를 큼직하게 잘라서 넣고, 표고버섯과 불려놓은 당면도 넣어준다.
10.당면이 익을때까지 조금더 끓여주면된다.",초간단 찜닭만들기,찜닭,whitekam,주디와잎,10819,22,177,찜,손님접대,닭고기,메인반찬,남편이 갑자기 찜닭먹고싶다고해서 급 해봤어요~,[재료] 닭다리살 500g| 닭안심 500g| 당근 1/3개| 감자 1개| 고구마 1개| 양파 1개| 표고버섯 4~5개| 청량고추 2개| 당면 1줌| 대파 1개 [양념] 간장 소주잔 2개반| 맛술 소주잔 1개| 올리고당 소주잔 1/2개| 매실엑기스 소주잔 1/2개| 다진마늘 소주잔 1개| 생강 1/2t| 참기름 1T| 물 소주잔 7개| 후추 살짝,3인분,아무나,60분이내,20160103202118
939,1844257,"[조리순서]
1.닭 2마리는 깨끗하게 손질해서 흐르는 물에 씻어 주세요. 기름이 너무 많으면 가위 같은 걸로 적당히 떼어내세요.
2.냄비에 깨끗하게 씻은 닭을 넣습니다.
3.감자도 큼직하게 썰어 넣으시구요.
4.고구마도 1개 큼직하게 넣어 주세요.
5.고추장, 다진마늘, 청주, 아가베시럽을 넣어 양념이 골고루 베이도록 조물조물 버무려 놓으세요. 30분정도 숙성시켜 줍니다.
6.냄비에 육수를 부어 주세요. 2마리면 1000cc정도. 멸치, 다시마 육수로 넣어 주세요.
7.색깔을 좀더 빨갛게 내기위해 고추가루 좀 넣어 주었어요.
8.물고추를 넣으면 좀더 칼칼한 맛이 강해 진답니다. 저흰 미리 갈아서 얼려두고 사용해요.
9.국간장도 넣어 주시고요. 2/3쯤 요리가 완성 되면 대파를 넣어주세요. 대파는 어슷하게 썰지 마시고 길이로 쭉쭉 썰어 넣으세요.
10.이때 양파도 넣어 주시고요.
11.후추로 마무리 하시구 혹시 부족한 간은 소금으로 가감하세요. 더 매운것을 좋아하면 청양고추 더 썰어 넣으시면 되구요. 저흰 아이들 있어서 매운맛은 여기까지 했답니다.",국물있는 닭볶음탕,닭볶음탕,usijhs2009,향기,18839,22,104,끓이기,일상,닭고기,국/탕,모처럼 닭볶음탕 해먹었네요. 오늘은 국물도 좀 있게해서 밥에 슥슥 비벼먹었어요.,[재료] 닭 2마리| 감자 3개| 고구마 1개| 대파 1뿌리| 양파 1개 [양념] 고추장 10큰술| 다진마늘 2큰술| 청주 2큰술| 아가베시럽(설탕&올리고당 등) 2큰술| 고추가루 1큰술| 물고추 1큰술| 국간장 2큰술| 후추 적당량,6인분이상,초급,60분이내,20100408091701
